Name,URL,Description,Count,Last Date
olucurious / Awesome-ARKit,https://github.com/olucurious/Awesome-ARKit,A curated list of awesome ARKit projects and resources. Feel free to contribute!,1,2017-12-29
kmikiy / SpotMenu,https://github.com/kmikiy/SpotMenu,Spotify and iTunes in your menu bar,1,2017-12-28
SoySauceLab / CollectionKit,https://github.com/SoySauceLab/CollectionKit,A modern Swift framework for building reusable data-driven collection components.,1,2017-12-28
EyreFree / EFQRCode,https://github.com/EyreFree/EFQRCode,A better way to operate quick response code in Swift.,1,2017-12-28
vapor / vapor,https://github.com/vapor/vapor,💧 A server-side Swift web framework.,1,2017-12-28
KenShih522 / KSTimeline,https://github.com/KenShih522/KSTimeline,Simple custom timeline written in swift,1,2017-12-28
shin8484 / PopupWindow,https://github.com/shin8484/PopupWindow,PopupWindow is a simple Popup using another UIWindow in Swift,1,2017-12-28
alicanbatur / ABExpandableView,https://github.com/alicanbatur/ABExpandableView,"Expandable, collapsible, filterable and single/multi selectable table view.",1,2017-12-28
raywenderlich / swift-algorithm-club,https://github.com/raywenderlich/swift-algorithm-club,"Algorithms and data structures in Swift, with explanations!",1,2017-12-28
quicktype / quicktype-xcode,https://github.com/quicktype/quicktype-xcode,"Xcode extension to paste JSON as Swift, Obj-C++, Java and more",1,2017-12-28
linkedin / LayoutKit,https://github.com/linkedin/LayoutKit,"LayoutKit is a fast view layout library for iOS, macOS, and tvOS.",1,2017-12-28
yonaskolb / XcodeGen,https://github.com/yonaskolb/XcodeGen,Command line tool that generates your Xcode project from a spec file and your folder structure,1,2017-12-28
lhc70000 / iina,https://github.com/lhc70000/iina,The modern video player for macOS.,1,2017-12-28
vsouza / awesome-ios,https://github.com/vsouza/awesome-ios,"A curated list of awesome iOS ecosystem, including Objective-C and Swift Projects",1,2017-12-28
Alamofire / Alamofire,https://github.com/Alamofire/Alamofire,Elegant HTTP Networking in Swift,1,2017-12-28
ninjaprox / NVActivityIndicatorView,https://github.com/ninjaprox/NVActivityIndicatorView,A collection of awesome loading animations,1,2017-12-28
danielgindi / Charts,https://github.com/danielgindi/Charts,Beautiful charts for iOS/tvOS/OSX! The Apple side of the crossplatform MPAndroidChart.,1,2017-12-28
Ramotion / fluid-slider,https://github.com/Ramotion/fluid-slider,💧 A slider widget with a popup bubble displaying the precise value selected. Made by @Ramotion,1,2017-12-28
onevcat / Kingfisher,https://github.com/onevcat/Kingfisher,"A lightweight, pure-Swift library for downloading and caching images from the web.",1,2017-12-28
