Name,URL,Description,Count,Last Date
pointfreeco / swift-snapshot-testing,https://github.com/pointfreeco/swift-snapshot-testing,📸 Delightful Swift snapshot testing.,1,2023-09-29
airbnb / lottie-ios,https://github.com/airbnb/lottie-ios,An iOS library to natively render After Effects vector animations,1,2023-09-29
siteline / swiftui-introspect,https://github.com/siteline/swiftui-introspect,Introspect underlying UIKit/AppKit components from SwiftUI,1,2023-09-29
migueldeicaza / SwiftGodot,https://github.com/migueldeicaza/SwiftGodot,New Godot bindings for Swift,1,2023-09-29
facebook / facebook-ios-sdk,https://github.com/facebook/facebook-ios-sdk,Used to integrate the Facebook Platform with your iOS & tvOS apps.,1,2023-09-29
danielgindi / Charts,https://github.com/danielgindi/Charts,Beautiful charts for iOS/tvOS/OSX! The Apple side of the crossplatform MPAndroidChart.,1,2023-09-29
groue / GRDB.swift,https://github.com/groue/GRDB.swift,"A toolkit for SQLite databases, with a focus on application development",1,2023-09-29
tombonez / noTunes,https://github.com/tombonez/noTunes,A simple macOS application that will prevent iTunes or Apple Music from launching.,1,2023-09-29
Whisky-App / Whisky,https://github.com/Whisky-App/Whisky,A modern Wine wrapper for macOS built with SwiftUI,1,2023-09-29
Mortennn / Dozer,https://github.com/Mortennn/Dozer,Hide menu bar icons on macOS,1,2023-09-29
apple / swift-protobuf,https://github.com/apple/swift-protobuf,Plugin and runtime library for using protobuf with Swift,1,2023-09-29
mac-cain13 / R.swift,https://github.com/mac-cain13/R.swift,"Strong typed, autocompleted resources like images, fonts and segues in Swift projects",1,2023-09-29
dwarvesf / hidden,https://github.com/dwarvesf/hidden,An ultra-light MacOS utility that helps hide menu bar icons,1,2023-09-29
lysyi3m / macos-terminal-themes,https://github.com/lysyi3m/macos-terminal-themes,Color schemes for default macOS Terminal.app,1,2023-09-29
realm / SwiftLint,https://github.com/realm/SwiftLint,A tool to enforce Swift style and conventions.,1,2023-09-29
yonaskolb / XcodeGen,https://github.com/yonaskolb/XcodeGen,A Swift command line tool for generating your Xcode project,1,2023-09-29
SnapKit / SnapKit,https://github.com/SnapKit/SnapKit,A Swift Autolayout DSL for iOS & OS X,1,2023-09-29
devicekit / DeviceKit,https://github.com/devicekit/DeviceKit,DeviceKit is a value-type replacement of UIDevice.,1,2023-09-29
gordontucker / FittedSheets,https://github.com/gordontucker/FittedSheets,Bottom sheets for iOS,1,2023-09-29
apollographql / apollo-ios,https://github.com/apollographql/apollo-ios,"📱  A strongly-typed, caching GraphQL client for iOS, written in Swift.",1,2023-09-29
PlayCover / PlayCover,https://github.com/PlayCover/PlayCover,Community fork of PlayCover,1,2023-09-29
grishka / NearDrop,https://github.com/grishka/NearDrop,An unofficial Google Nearby Share app for macOS,1,2023-09-28
ReactiveX / RxSwift,https://github.com/ReactiveX/RxSwift,Reactive Programming in Swift,1,2023-09-28
airbnb / lottie-ios,https://github.com/airbnb/lottie-ios,An iOS library to natively render After Effects vector animations,1,2023-09-28
danielgindi / Charts,https://github.com/danielgindi/Charts,Beautiful charts for iOS/tvOS/OSX! The Apple side of the crossplatform MPAndroidChart.,1,2023-09-28
stephencelis / SQLite.swift,https://github.com/stephencelis/SQLite.swift,"A type-safe, Swift-language layer over SQLite3.",1,2023-09-28
migueldeicaza / SwiftGodot,https://github.com/migueldeicaza/SwiftGodot,New Godot bindings for Swift,1,2023-09-28
Whisky-App / Whisky,https://github.com/Whisky-App/Whisky,A modern Wine wrapper for macOS built with SwiftUI,1,2023-09-28
patchthecode / JTAppleCalendar,https://github.com/patchthecode/JTAppleCalendar,The Unofficial Apple iOS Swift Calendar View. Swift calendar Library. iOS calendar Control. 100% Customizable,1,2023-09-28
intitni / CopilotForXcode,https://github.com/intitni/CopilotForXcode,"The missing GitHub Copilot, Codeium and ChatGPT Xcode Source Editor Extension",1,2023-09-28
facebook / facebook-ios-sdk,https://github.com/facebook/facebook-ios-sdk,Used to integrate the Facebook Platform with your iOS & tvOS apps.,1,2023-09-28
pointfreeco / swift-snapshot-testing,https://github.com/pointfreeco/swift-snapshot-testing,📸 Delightful Swift snapshot testing.,1,2023-09-28
yonaskolb / XcodeGen,https://github.com/yonaskolb/XcodeGen,A Swift command line tool for generating your Xcode project,1,2023-09-28
apple / swift-protobuf,https://github.com/apple/swift-protobuf,Plugin and runtime library for using protobuf with Swift,1,2023-09-28
leminlimez / CowabungaLite,https://github.com/leminlimez/CowabungaLite,iOS 15+ Customization Toolbox,1,2023-09-28
utmapp / UTM,https://github.com/utmapp/UTM,Virtual machines for iOS and macOS,1,2023-09-28
siteline / swiftui-introspect,https://github.com/siteline/swiftui-introspect,Introspect underlying UIKit/AppKit components from SwiftUI,1,2023-09-28
scenee / FloatingPanel,https://github.com/scenee/FloatingPanel,A clean and easy-to-use floating panel UI component for iOS,1,2023-09-28
Swinject / Swinject,https://github.com/Swinject/Swinject,Dependency injection framework for Swift with iOS/macOS/Linux,1,2023-09-28
Quick / Nimble,https://github.com/Quick/Nimble,A Matcher Framework for Swift and Objective-C,1,2023-09-28
sindresorhus / Actions,https://github.com/sindresorhus/Actions,⚙️ Supercharge your shortcuts,1,2023-09-28
simibac / ConfettiSwiftUI,https://github.com/simibac/ConfettiSwiftUI,SwiftUI Package for Configurable Confetti Animation 🎉,1,2023-09-28
realm / SwiftLint,https://github.com/realm/SwiftLint,A tool to enforce Swift style and conventions.,1,2023-09-28
pointfreeco / swift-composable-architecture,https://github.com/pointfreeco/swift-composable-architecture,"A library for building applications in a consistent and understandable way, with composition, testing, and ergonomics in mind.",1,2023-09-28
ninxsoft / Mist,https://github.com/ninxsoft/Mist,A Mac utility that automatically downloads macOS Firmwares / Installers.,1,2023-09-28
Alamofire / Alamofire,https://github.com/Alamofire/Alamofire,Elegant HTTP Networking in Swift,1,2023-09-28
facebook / facebook-ios-sdk,https://github.com/facebook/facebook-ios-sdk,Used to integrate the Facebook Platform with your iOS & tvOS apps.,1,2023-09-27
pointfreeco / swift-snapshot-testing,https://github.com/pointfreeco/swift-snapshot-testing,📸 Delightful Swift snapshot testing.,1,2023-09-27
realm / SwiftLint,https://github.com/realm/SwiftLint,A tool to enforce Swift style and conventions.,1,2023-09-27
danielgindi / Charts,https://github.com/danielgindi/Charts,Beautiful charts for iOS/tvOS/OSX! The Apple side of the crossplatform MPAndroidChart.,1,2023-09-27
groue / GRDB.swift,https://github.com/groue/GRDB.swift,"A toolkit for SQLite databases, with a focus on application development",1,2023-09-27
apple / swift-testing,https://github.com/apple/swift-testing,,1,2023-09-27
Juanpe / SkeletonView,https://github.com/Juanpe/SkeletonView,☠️ An elegant way to show users that something is happening and also prepare them to which contents they are awaiting,1,2023-09-27
vsouza / awesome-ios,https://github.com/vsouza/awesome-ios,"A curated list of awesome iOS ecosystem, including Objective-C and Swift Projects",1,2023-09-27
apple / swift-async-algorithms,https://github.com/apple/swift-async-algorithms,Async Algorithms for Swift,1,2023-09-27
sindresorhus / Actions,https://github.com/sindresorhus/Actions,⚙️ Supercharge your shortcuts,1,2023-09-27
apple / swift-collections,https://github.com/apple/swift-collections,Commonly used data structures for Swift,1,2023-09-27
daltoniam / Starscream,https://github.com/daltoniam/Starscream,Websockets in swift for iOS and OSX,1,2023-09-27
airbnb / epoxy-ios,https://github.com/airbnb/epoxy-ios,Epoxy is a suite of declarative UI APIs for building UIKit applications in Swift,1,2023-09-27
Alamofire / Alamofire,https://github.com/Alamofire/Alamofire,Elegant HTTP Networking in Swift,1,2023-09-27
pointfreeco / swift-composable-architecture,https://github.com/pointfreeco/swift-composable-architecture,"A library for building applications in a consistent and understandable way, with composition, testing, and ergonomics in mind.",1,2023-09-27
stephencelis / SQLite.swift,https://github.com/stephencelis/SQLite.swift,"A type-safe, Swift-language layer over SQLite3.",1,2023-09-27
XcodesOrg / XcodesApp,https://github.com/XcodesOrg/XcodesApp,The easiest way to install and switch between multiple versions of Xcode - with a mouse click.,1,2023-09-27
apple / swift-nio,https://github.com/apple/swift-nio,"Event-driven network application framework for high performance protocol servers & clients, non-blocking.",1,2023-09-27
hackiftekhar / IQKeyboardManager,https://github.com/hackiftekhar/IQKeyboardManager,Codeless drop-in universal library allows to prevent issues of keyboard sliding up and cover UITextField/UITextView. Neither need to write any code nor any setup required and much more.,1,2023-09-27
Quick / Quick,https://github.com/Quick/Quick,The Swift (and Objective-C) testing framework.,1,2023-09-27
devicekit / DeviceKit,https://github.com/devicekit/DeviceKit,DeviceKit is a value-type replacement of UIDevice.,1,2023-09-27
airbnb / lottie-ios,https://github.com/airbnb/lottie-ios,An iOS library to natively render After Effects vector animations,1,2023-09-27
kishikawakatsumi / KeychainAccess,https://github.com/kishikawakatsumi/KeychainAccess,"Simple Swift wrapper for Keychain that works on iOS, watchOS, tvOS and macOS.",1,2023-09-27
Swinject / Swinject,https://github.com/Swinject/Swinject,Dependency injection framework for Swift with iOS/macOS/Linux,1,2023-09-27
Quick / Nimble,https://github.com/Quick/Nimble,A Matcher Framework for Swift and Objective-C,1,2023-09-27
apple / swift-testing,https://github.com/apple/swift-testing,,1,2023-09-26
LoopKit / Loop,https://github.com/LoopKit/Loop,"An automated insulin delivery app for iOS, built on LoopKit",1,2023-09-26
codepath / ios101-lab2-mariokart-starter,https://github.com/codepath/ios101-lab2-mariokart-starter,Starter project for iOS 101 Lab 2,1,2023-09-26
groue / GRDB.swift,https://github.com/groue/GRDB.swift,"A toolkit for SQLite databases, with a focus on application development",1,2023-09-26
vapor / vapor,https://github.com/vapor/vapor,💧 A server-side Swift HTTP web framework.,1,2023-09-26
apple / swift-algorithms,https://github.com/apple/swift-algorithms,Commonly used sequence and collection algorithms for Swift,1,2023-09-26
yichengchen / clashX,https://github.com/yichengchen/clashX,,1,2023-09-26
codepath / ios101-project1-wordle-starter,https://github.com/codepath/ios101-project1-wordle-starter,,1,2023-09-26
stephencelis / SQLite.swift,https://github.com/stephencelis/SQLite.swift,"A type-safe, Swift-language layer over SQLite3.",1,2023-09-26
XcodesOrg / xcodes,https://github.com/XcodesOrg/xcodes,The best command-line tool to install and switch between multiple versions of Xcode.,1,2023-09-26
leminlimez / Cowabunga,https://github.com/leminlimez/Cowabunga,iOS 14.0-15.7.1 & 16.0-16.1.2 MacDirtyCow ToolBox,1,2023-09-26
apple / swift-nio,https://github.com/apple/swift-nio,"Event-driven network application framework for high performance protocol servers & clients, non-blocking.",1,2023-09-26
creepymonster / GlucoseDirect,https://github.com/creepymonster/GlucoseDirect,App programmed in Swift/SwiftUI for using Libre blood glucose sensors.,1,2023-09-26
apple / swift-http-types,https://github.com/apple/swift-http-types,Version-independent HTTP currency types for Swift,1,2023-09-26
seemoo-lab / openhaystack,https://github.com/seemoo-lab/openhaystack,Build your own 'AirTags' 🏷 today! Framework for tracking personal Bluetooth devices via Apple's massive Find My network.,1,2023-09-26
PlayCover / PlayCover,https://github.com/PlayCover/PlayCover,Community fork of PlayCover,1,2023-09-26
signalapp / Signal-iOS,https://github.com/signalapp/Signal-iOS,A private messenger for iOS.,1,2023-09-26
daltoniam / Starscream,https://github.com/daltoniam/Starscream,Websockets in swift for iOS and OSX,1,2023-09-26
IcaliaLabs / Presentr,https://github.com/IcaliaLabs/Presentr,Swift wrapper for custom ViewController presentations on iOS,1,2023-09-26
EhPanda-Team / EhPanda,https://github.com/EhPanda-Team/EhPanda,An unofficial E-Hentai App for iOS built with SwiftUI & TCA.,1,2023-09-26
utmapp / UTM,https://github.com/utmapp/UTM,Virtual machines for iOS and macOS,1,2023-09-26
elai950 / AlertToast,https://github.com/elai950/AlertToast,Create Apple-like alerts & toasts using SwiftUI,1,2023-09-26
Schlaubischlump / LocationSimulator,https://github.com/Schlaubischlump/LocationSimulator,MacOS application to spoof / fake / mock your iOS / iPadOS or iPhoneSimulator device location. WatchOS and TvOS are partially supported.,1,2023-09-26
apple / swift-async-algorithms,https://github.com/apple/swift-async-algorithms,Async Algorithms for Swift,1,2023-09-26
mastodon / mastodon-ios,https://github.com/mastodon/mastodon-ios,Official iOS app for Mastodon,1,2023-09-26
apple / swift-testing,https://github.com/apple/swift-testing,,1,2023-09-25
LoopKit / Loop,https://github.com/LoopKit/Loop,"An automated insulin delivery app for iOS, built on LoopKit",1,2023-09-25
codepath / ios101-lab2-mariokart-starter,https://github.com/codepath/ios101-lab2-mariokart-starter,Starter project for iOS 101 Lab 2,1,2023-09-25
groue / GRDB.swift,https://github.com/groue/GRDB.swift,"A toolkit for SQLite databases, with a focus on application development",1,2023-09-25
vapor / vapor,https://github.com/vapor/vapor,💧 A server-side Swift HTTP web framework.,1,2023-09-25
apple / swift-algorithms,https://github.com/apple/swift-algorithms,Commonly used sequence and collection algorithms for Swift,1,2023-09-25
yichengchen / clashX,https://github.com/yichengchen/clashX,,1,2023-09-25
codepath / ios101-project1-wordle-starter,https://github.com/codepath/ios101-project1-wordle-starter,,1,2023-09-25
stephencelis / SQLite.swift,https://github.com/stephencelis/SQLite.swift,"A type-safe, Swift-language layer over SQLite3.",1,2023-09-25
XcodesOrg / xcodes,https://github.com/XcodesOrg/xcodes,The best command-line tool to install and switch between multiple versions of Xcode.,1,2023-09-25
leminlimez / Cowabunga,https://github.com/leminlimez/Cowabunga,iOS 14.0-15.7.1 & 16.0-16.1.2 MacDirtyCow ToolBox,1,2023-09-25
apple / swift-nio,https://github.com/apple/swift-nio,"Event-driven network application framework for high performance protocol servers & clients, non-blocking.",1,2023-09-25
creepymonster / GlucoseDirect,https://github.com/creepymonster/GlucoseDirect,App programmed in Swift/SwiftUI for using Libre blood glucose sensors.,1,2023-09-25
apple / swift-http-types,https://github.com/apple/swift-http-types,Version-independent HTTP currency types for Swift,1,2023-09-25
seemoo-lab / openhaystack,https://github.com/seemoo-lab/openhaystack,Build your own 'AirTags' 🏷 today! Framework for tracking personal Bluetooth devices via Apple's massive Find My network.,1,2023-09-25
PlayCover / PlayCover,https://github.com/PlayCover/PlayCover,Community fork of PlayCover,1,2023-09-25
signalapp / Signal-iOS,https://github.com/signalapp/Signal-iOS,A private messenger for iOS.,1,2023-09-25
daltoniam / Starscream,https://github.com/daltoniam/Starscream,Websockets in swift for iOS and OSX,1,2023-09-25
IcaliaLabs / Presentr,https://github.com/IcaliaLabs/Presentr,Swift wrapper for custom ViewController presentations on iOS,1,2023-09-25
EhPanda-Team / EhPanda,https://github.com/EhPanda-Team/EhPanda,An unofficial E-Hentai App for iOS built with SwiftUI & TCA.,1,2023-09-25
utmapp / UTM,https://github.com/utmapp/UTM,Virtual machines for iOS and macOS,1,2023-09-25
elai950 / AlertToast,https://github.com/elai950/AlertToast,Create Apple-like alerts & toasts using SwiftUI,1,2023-09-25
Schlaubischlump / LocationSimulator,https://github.com/Schlaubischlump/LocationSimulator,MacOS application to spoof / fake / mock your iOS / iPadOS or iPhoneSimulator device location. WatchOS and TvOS are partially supported.,1,2023-09-25
apple / swift-async-algorithms,https://github.com/apple/swift-async-algorithms,Async Algorithms for Swift,1,2023-09-25
mastodon / mastodon-ios,https://github.com/mastodon/mastodon-ios,Official iOS app for Mastodon,1,2023-09-25
apple / swift-testing,https://github.com/apple/swift-testing,,1,2023-09-24
danielgindi / Charts,https://github.com/danielgindi/Charts,Beautiful charts for iOS/tvOS/OSX! The Apple side of the crossplatform MPAndroidChart.,1,2023-09-24
vapor / vapor,https://github.com/vapor/vapor,💧 A server-side Swift HTTP web framework.,1,2023-09-24
laanlabs / metal-splats,https://github.com/laanlabs/metal-splats,Toy iOS + Metal AR Gaussian Splat Renderer,1,2023-09-24
apple / swift-nio,https://github.com/apple/swift-nio,"Event-driven network application framework for high performance protocol servers & clients, non-blocking.",1,2023-09-24
malcommac / SwiftDate,https://github.com/malcommac/SwiftDate,"🐔 Toolkit to parse, validate, manipulate, compare and display dates, time & timezones in Swift.",1,2023-09-24
facebook / facebook-ios-sdk,https://github.com/facebook/facebook-ios-sdk,Used to integrate the Facebook Platform with your iOS & tvOS apps.,1,2023-09-24
Juanpe / SkeletonView,https://github.com/Juanpe/SkeletonView,☠️ An elegant way to show users that something is happening and also prepare them to which contents they are awaiting,1,2023-09-24
yonaskolb / XcodeGen,https://github.com/yonaskolb/XcodeGen,A Swift command line tool for generating your Xcode project,1,2023-09-24
groue / GRDB.swift,https://github.com/groue/GRDB.swift,"A toolkit for SQLite databases, with a focus on application development",1,2023-09-24
apple / swift-http-types,https://github.com/apple/swift-http-types,Version-independent HTTP currency types for Swift,1,2023-09-24
ReactiveX / RxSwift,https://github.com/ReactiveX/RxSwift,Reactive Programming in Swift,1,2023-09-24
apple / swift-openapi-generator,https://github.com/apple/swift-openapi-generator,Generate Swift client and server code from an OpenAPI document.,1,2023-09-24
apple / swift-syntax,https://github.com/apple/swift-syntax,"A set of Swift libraries for parsing, inspecting, generating, and transforming Swift source code.",1,2023-09-24
signalapp / Signal-iOS,https://github.com/signalapp/Signal-iOS,A private messenger for iOS.,1,2023-09-24
Quick / Nimble,https://github.com/Quick/Nimble,A Matcher Framework for Swift and Objective-C,1,2023-09-24
p0deje / Maccy,https://github.com/p0deje/Maccy,Lightweight clipboard manager for macOS,1,2023-09-24
scinfu / SwiftSoup,https://github.com/scinfu/SwiftSoup,"SwiftSoup: Pure Swift HTML Parser, with best of DOM, CSS, and jquery (Supports Linux, iOS, Mac, tvOS, watchOS)",1,2023-09-24
apple / swift-protobuf,https://github.com/apple/swift-protobuf,Plugin and runtime library for using protobuf with Swift,1,2023-09-24
thebarbican19 / BatteryBoi,https://github.com/thebarbican19/BatteryBoi,The battery app your Mac's been dreaming about behind your back.,1,2023-09-24
Quick / Quick,https://github.com/Quick/Quick,The Swift (and Objective-C) testing framework.,1,2023-09-24
hackiftekhar / IQKeyboardManager,https://github.com/hackiftekhar/IQKeyboardManager,Codeless drop-in universal library allows to prevent issues of keyboard sliding up and cover UITextField/UITextView. Neither need to write any code nor any setup required and much more.,1,2023-09-24
XcodesOrg / xcodes,https://github.com/XcodesOrg/xcodes,The best command-line tool to install and switch between multiple versions of Xcode.,1,2023-09-24
aws-amplify / amplify-swift,https://github.com/aws-amplify/amplify-swift,A declarative library for application development using cloud services.,1,2023-09-24
SnapKit / SnapKit,https://github.com/SnapKit/SnapKit,A Swift Autolayout DSL for iOS & OS X,1,2023-09-24
Alamofire / Alamofire,https://github.com/Alamofire/Alamofire,Elegant HTTP Networking in Swift,1,2023-09-23
danielgindi / Charts,https://github.com/danielgindi/Charts,Beautiful charts for iOS/tvOS/OSX! The Apple side of the crossplatform MPAndroidChart.,1,2023-09-23
onevcat / Kingfisher,https://github.com/onevcat/Kingfisher,"A lightweight, pure-Swift library for downloading and caching images from the web.",1,2023-09-23
apple / swift-syntax,https://github.com/apple/swift-syntax,"A set of Swift libraries for parsing, inspecting, generating, and transforming Swift source code.",1,2023-09-23
apple / swift-nio,https://github.com/apple/swift-nio,"Event-driven network application framework for high performance protocol servers & clients, non-blocking.",1,2023-09-23
vapor / vapor,https://github.com/vapor/vapor,💧 A server-side Swift HTTP web framework.,1,2023-09-23
ReactiveX / RxSwift,https://github.com/ReactiveX/RxSwift,Reactive Programming in Swift,1,2023-09-23
SwiftyJSON / SwiftyJSON,https://github.com/SwiftyJSON/SwiftyJSON,The better way to deal with JSON data in Swift.,1,2023-09-23
hotwired / turbo-ios,https://github.com/hotwired/turbo-ios,iOS framework for making Turbo native apps,1,2023-09-23
AppHouseKitchen / AlDente-Charge-Limiter,https://github.com/AppHouseKitchen/AlDente-Charge-Limiter,macOS menubar tool to set Charge Limits and prolong battery lifespan,1,2023-09-23
grpc / grpc-swift,https://github.com/grpc/grpc-swift,The Swift language implementation of gRPC.,1,2023-09-23
XcodesOrg / xcodes,https://github.com/XcodesOrg/xcodes,The best command-line tool to install and switch between multiple versions of Xcode.,1,2023-09-23
laanlabs / metal-splats,https://github.com/laanlabs/metal-splats,Toy iOS + Metal AR Gaussian Splat Renderer,1,2023-09-23
XcodesOrg / XcodesApp,https://github.com/XcodesOrg/XcodesApp,The easiest way to install and switch between multiple versions of Xcode - with a mouse click.,1,2023-09-23
devicekit / DeviceKit,https://github.com/devicekit/DeviceKit,DeviceKit is a value-type replacement of UIDevice.,1,2023-09-23
Dimillian / IceCubesApp,https://github.com/Dimillian/IceCubesApp,A SwiftUI Mastodon client,1,2023-09-23
SnapKit / SnapKit,https://github.com/SnapKit/SnapKit,A Swift Autolayout DSL for iOS & OS X,1,2023-09-23
pointfreeco / swift-dependencies,https://github.com/pointfreeco/swift-dependencies,"A dependency management library inspired by SwiftUI's ""environment.""",1,2023-09-23
pointfreeco / swift-composable-architecture,https://github.com/pointfreeco/swift-composable-architecture,"A library for building applications in a consistent and understandable way, with composition, testing, and ergonomics in mind.",1,2023-09-23
securing / IOSSecuritySuite,https://github.com/securing/IOSSecuritySuite,iOS platform security & anti-tampering Swift library,1,2023-09-23
thebarbican19 / BatteryBoi,https://github.com/thebarbican19/BatteryBoi,The battery app your Mac's been dreaming about behind your back.,1,2023-09-23
hmlongco / Factory,https://github.com/hmlongco/Factory,A new approach to Container-Based Dependency Injection for Swift and SwiftUI.,1,2023-09-23
