Name,URL,Description,Count,Last Date
koodo-reader / koodo-reader,https://github.com/koodo-reader/koodo-reader,"A modern ebook manager and reader with sync and backup capacities for Windows, macOS, Linux and Web",1,2025-03-05
end-4 / dots-hyprland,https://github.com/end-4/dots-hyprland,i hate minimalism so...,1,2025-03-05
typicode / lowdb,https://github.com/typicode/lowdb,Simple and fast JSON database,1,2025-03-05
meshery / meshery,https://github.com/meshery/meshery,"Meshery, the cloud native manager",1,2025-03-05
sveltejs / kit,https://github.com/sveltejs/kit,"web development, streamlined",1,2025-03-05
mrdoob / three.js,https://github.com/mrdoob/three.js,JavaScript 3D Library.,1,2025-03-05
sudheerj / reactjs-interview-questions,https://github.com/sudheerj/reactjs-interview-questions,List of top 500 ReactJS Interview Questions & Answers....Coding exercise questions are coming soon!!,1,2025-03-05
CesiumGS / cesium,https://github.com/CesiumGS/cesium,An open-source JavaScript library for world-class 3D globes and maps 🌎,1,2025-03-05
expressjs / express,https://github.com/expressjs/express,"Fast, unopinionated, minimalist web framework for node.",1,2025-03-05
meshery / meshery,https://github.com/meshery/meshery,"Meshery, the cloud native manager",1,2025-03-04
yokoffing / Betterfox,https://github.com/yokoffing/Betterfox,"Firefox user.js for speed, privacy, and security. Your favorite browser, but better.",1,2025-03-04
brave / brave-browser,https://github.com/brave/brave-browser,"Brave browser for Android, iOS, Linux, macOS, Windows.",1,2025-03-04
pollinations / pollinations,https://github.com/pollinations/pollinations,Free Open-Source Image and Text Generation,1,2025-03-04
poteto / hiring-without-whiteboards,https://github.com/poteto/hiring-without-whiteboards,⭐️ Companies that don't have a broken hiring process,1,2025-03-04
stdlib-js / stdlib,https://github.com/stdlib-js/stdlib,✨ Standard library for JavaScript and Node.js. ✨,1,2025-03-04
processing / p5.js,https://github.com/processing/p5.js,"p5.js is a client-side JS platform that empowers artists, designers, students, and anyone to learn to code and express themselves creatively on the web. It is based on the core principles of Processing. http://twitter.com/p5xjs —",1,2025-03-04
academind / react-complete-guide-course-resources,https://github.com/academind/react-complete-guide-course-resources,"React - The Complete Guide Course Resources (Code, Attachments, Slides)",1,2025-03-04
lyfe00011 / levanter,https://github.com/lyfe00011/levanter,,1,2025-03-04
facebook / react,https://github.com/facebook/react,The library for web and native user interfaces.,1,2025-03-04
MagicMirrorOrg / MagicMirror,https://github.com/MagicMirrorOrg/MagicMirror,"MagicMirror² is an open source modular smart mirror platform. With a growing list of installable modules, the MagicMirror² allows you to convert your hallway or bathroom mirror into your personal assistant.",1,2025-03-04
koodo-reader / koodo-reader,https://github.com/koodo-reader/koodo-reader,"A modern ebook manager and reader with sync and backup capacities for Windows, macOS, Linux and Web",1,2025-03-04
kolbytn / mindcraft,https://github.com/kolbytn/mindcraft,,1,2025-03-04
mrdoob / three.js,https://github.com/mrdoob/three.js,JavaScript 3D Library.,1,2025-03-04
meshery / meshery,https://github.com/meshery/meshery,"Meshery, the cloud native manager",1,2025-03-03
stdlib-js / stdlib,https://github.com/stdlib-js/stdlib,✨ Standard library for JavaScript and Node.js. ✨,1,2025-03-03
brave / brave-browser,https://github.com/brave/brave-browser,"Brave browser for Android, iOS, Linux, macOS, Windows.",1,2025-03-03
agalwood / Motrix,https://github.com/agalwood/Motrix,A full-featured download manager.,1,2025-03-03
kolbytn / mindcraft,https://github.com/kolbytn/mindcraft,,1,2025-03-03
openwrt / luci,https://github.com/openwrt/luci,LuCI - OpenWrt Configuration Interface,1,2025-03-03
drawdb-io / drawdb,https://github.com/drawdb-io/drawdb,"Free, simple, and intuitive online database diagram editor and SQL generator.",1,2025-03-03
bia-pain-bache / BPB-Worker-Panel,https://github.com/bia-pain-bache/BPB-Worker-Panel,"A GUI Panel providing Worker subscriptions for VLESS, Trojan and Warp configs alongside chain proxies, offering full DNS, clean IP, Fragment, Warp, Warp pro and routing settings for cross-platform clients using Sing-box, Clash/Mihomo and Xray cores.",1,2025-03-03
iptv-org / iptv,https://github.com/iptv-org/iptv,Collection of publicly available IPTV channels from all over the world,1,2025-03-03
CodeWithHarry / Sigma-Web-Dev-Course,https://github.com/CodeWithHarry/Sigma-Web-Dev-Course,Source Code for Sigma Web Development Course,1,2025-03-03
lyfe00011 / levanter,https://github.com/lyfe00011/levanter,,1,2025-03-03
WhiskeySockets / Baileys,https://github.com/WhiskeySockets/Baileys,Lightweight full-featured typescript/javascript WhatsApp Web API,1,2025-03-03
processing / p5.js,https://github.com/processing/p5.js,"p5.js is a client-side JS platform that empowers artists, designers, students, and anyone to learn to code and express themselves creatively on the web. It is based on the core principles of Processing. http://twitter.com/p5xjs —",1,2025-03-03
academind / react-complete-guide-course-resources,https://github.com/academind/react-complete-guide-course-resources,"React - The Complete Guide Course Resources (Code, Attachments, Slides)",1,2025-03-03
SillyTavern / SillyTavern,https://github.com/SillyTavern/SillyTavern,LLM Frontend for Power Users.,1,2025-03-03
MagicMirrorOrg / MagicMirror,https://github.com/MagicMirrorOrg/MagicMirror,"MagicMirror² is an open source modular smart mirror platform. With a growing list of installable modules, the MagicMirror² allows you to convert your hallway or bathroom mirror into your personal assistant.",1,2025-03-03
brave / brave-browser,https://github.com/brave/brave-browser,"Brave browser for Android, iOS, Linux, macOS, Windows.",1,2025-03-02
processing / p5.js,https://github.com/processing/p5.js,"p5.js is a client-side JS platform that empowers artists, designers, students, and anyone to learn to code and express themselves creatively on the web. It is based on the core principles of Processing. http://twitter.com/p5xjs —",1,2025-03-02
webpack / webpack,https://github.com/webpack/webpack,"A bundler for javascript and friends. Packs many modules into a few bundled assets. Code Splitting allows for loading parts of the application on demand. Through ""loaders"", modules can be CommonJs, AMD, ES6 modules, CSS, Images, JSON, Coffeescript, LESS, ... and your custom stuff.",1,2025-03-02
WordPress / gutenberg,https://github.com/WordPress/gutenberg,The Block Editor project for WordPress and beyond. Plugin is available from the official repository.,1,2025-03-02
klaudiosinani / hyper-pokemon,https://github.com/klaudiosinani/hyper-pokemon,Tailor-made Pokémon themes for your Hyper terminal,1,2025-03-02
vercel / next.js,https://github.com/vercel/next.js,The React Framework,1,2025-03-02
yokoffing / Betterfox,https://github.com/yokoffing/Betterfox,"Firefox user.js for speed, privacy, and security. Your favorite browser, but better.",1,2025-03-02
facebook / react,https://github.com/facebook/react,The library for web and native user interfaces.,1,2025-03-02
xszyou / Fay,https://github.com/xszyou/Fay,fay是一个帮助数字人（2.5d、3d、移动、pc、网页）或大语言模型（openai兼容、deepseek）连通业务系统的agent框架。,1,2025-03-02
meshery / meshery,https://github.com/meshery/meshery,"Meshery, the cloud native manager",1,2025-03-02
academind / react-complete-guide-course-resources,https://github.com/academind/react-complete-guide-course-resources,"React - The Complete Guide Course Resources (Code, Attachments, Slides)",1,2025-03-02
WebGoat / WebGoat,https://github.com/WebGoat/WebGoat,WebGoat is a deliberately insecure application,1,2025-03-02
mozilla / pdf.js,https://github.com/mozilla/pdf.js,PDF Reader in JavaScript,1,2025-03-02
MHSanaei / 3x-ui,https://github.com/MHSanaei/3x-ui,Xray panel supporting multi-protocol multi-user expire day & traffic & IP limit (Vmess & Vless & Trojan & ShadowSocks & Wireguard),1,2025-03-02
sveltejs / svelte,https://github.com/sveltejs/svelte,web development for the rest of us,1,2025-03-02
open-webui / open-webui,https://github.com/open-webui/open-webui,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)",1,2025-03-02
drawdb-io / drawdb,https://github.com/drawdb-io/drawdb,"Free, simple, and intuitive online database diagram editor and SQL generator.",1,2025-03-02
mrdoob / three.js,https://github.com/mrdoob/three.js,JavaScript 3D Library.,1,2025-03-02
drawdb-io / drawdb,https://github.com/drawdb-io/drawdb,"Free, simple, and intuitive online database diagram editor and SQL generator.",1,2025-03-01
meshery / meshery,https://github.com/meshery/meshery,"Meshery, the cloud native manager",1,2025-03-01
open-webui / open-webui,https://github.com/open-webui/open-webui,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)",1,2025-03-01
FreeTubeApp / FreeTube,https://github.com/FreeTubeApp/FreeTube,An Open Source YouTube app for privacy,1,2025-03-01
LimeSurvey / LimeSurvey,https://github.com/LimeSurvey/LimeSurvey,"🔥 LimeSurvey – A powerful, open-source survey platform. A free alternative to SurveyMonkey, Typeform, Qualtrics, and Google Forms, making it simple to create online surveys and forms with unmatched flexibility.",1,2025-03-01
UseInterstellar / Interstellar,https://github.com/UseInterstellar/Interstellar,One of the most popular modern web proxies with blazing fast speeds and a variety of games.,1,2025-03-01
therealgliz / blooket-hacks,https://github.com/therealgliz/blooket-hacks,Multiple game hacks to use so the game become easier to play!,1,2025-03-01
mrdoob / three.js,https://github.com/mrdoob/three.js,JavaScript 3D Library.,1,2025-03-01
CesiumGS / cesium,https://github.com/CesiumGS/cesium,An open-source JavaScript library for world-class 3D globes and maps 🌎,1,2025-03-01
exceljs / exceljs,https://github.com/exceljs/exceljs,Excel Workbook Manager,1,2025-03-01
sudheerj / reactjs-interview-questions,https://github.com/sudheerj/reactjs-interview-questions,List of top 500 ReactJS Interview Questions & Answers....Coding exercise questions are coming soon!!,1,2025-03-01
mailcow / mailcow-dockerized,https://github.com/mailcow/mailcow-dockerized,mailcow: dockerized - 🐮 + 🐋 = 💕,1,2025-03-01
vercel / next.js,https://github.com/vercel/next.js,The React Framework,1,2025-03-01
rabbitmq / rabbitmq-server,https://github.com/rabbitmq/rabbitmq-server,Open source RabbitMQ: core server and tier 1 (built-in) plugins,1,2025-03-01
mozilla / pdf.js,https://github.com/mozilla/pdf.js,PDF Reader in JavaScript,1,2025-03-01
jquense / react-big-calendar,https://github.com/jquense/react-big-calendar,gcal/outlook like calendar component,1,2025-03-01
