Name,URL,Description,Count,Last Date
30-seconds / 30-seconds-of-code,https://github.com/30-seconds/30-seconds-of-code,Curated collection of useful JavaScript snippets that you can understand in 30 seconds or less.,1,2018-11-09
thelounge / thelounge,https://github.com/thelounge/thelounge,💬,1,2018-11-09
kamranahmedse / pennywise,https://github.com/kamranahmedse/pennywise,Cross-platform application to open any website or media in a floating window,1,2018-11-09
facebook / create-react-app,https://github.com/facebook/create-react-app,Set up a modern web app by running one command.,1,2018-11-09
wangweianger / zanePerfor,https://github.com/wangweianger/zanePerfor,"前端性能监控系统,消息队列,高可用,集群等相关架构",1,2018-11-09
axios / axios,https://github.com/axios/axios,Promise based HTTP client for the browser and node.js,1,2018-11-09
Tencent / omi,https://github.com/Tencent/omi,Next generation web framework in 4kb JavaScript (Web Components + JSX + Proxy + Store + Path Updating),1,2018-11-09
storybooks / storybook,https://github.com/storybooks/storybook,"Interactive UI component dev & test: React, React Native, Vue, Angular, Ember",1,2018-11-09
airbnb / javascript,https://github.com/airbnb/javascript,JavaScript Style Guide,1,2018-11-09
nodejs / node,https://github.com/nodejs/node,Node.js JavaScript runtime,1,2018-11-09
antonmedv / fx,https://github.com/antonmedv/fx,Command-line JSON processing tool,1,2018-11-08
OptimalBits / redbird,https://github.com/OptimalBits/redbird,A modern reverse proxy for node,1,2018-11-08
NervJS / taro,https://github.com/NervJS/taro,多端统一开发框架，支持用 React 的开发方式编写一次代码，生成能运行在微信小程序/百度智能小程序/支付宝小程序、H5、React Native 等的应用。,1,2018-11-08
s0md3v / AwesomeXSS,https://github.com/s0md3v/AwesomeXSS,Awesome XSS stuff,1,2018-11-08
GoogleChromeLabs / carlo,https://github.com/GoogleChromeLabs/carlo,Web rendering surface for Node applications,1,2018-11-08
justjavac / free-programming-books-zh_CN,https://github.com/justjavac/free-programming-books-zh_CN,📚,1,2018-11-08
glorious-codes / glorious-demo,https://github.com/glorious-codes/glorious-demo,The easiest way to demonstrate your code in action.,1,2018-11-08
leonardomso / 33-js-concepts,https://github.com/leonardomso/33-js-concepts,📜,1,2018-11-08
alibaba / ice,https://github.com/alibaba/ice,🚀,1,2018-11-08
vuejs / vue,https://github.com/vuejs/vue,🖖,1,2018-11-08
ctrlplusb / easy-peasy,https://github.com/ctrlplusb/easy-peasy,Easy peasy global state for React,1,2018-11-08
facebook / react,https://github.com/facebook/react,"A declarative, efficient, and flexible JavaScript library for building user interfaces.",1,2018-11-08
30-seconds / 30-seconds-of-code,https://github.com/30-seconds/30-seconds-of-code,Curated collection of useful JavaScript snippets that you can understand in 30 seconds or less.,1,2018-11-08
kamranahmedse / pennywise,https://github.com/kamranahmedse/pennywise,Cross-platform application to open any website or media in a floating window,1,2018-11-08
stephentian / 33-js-concepts,https://github.com/stephentian/33-js-concepts,📜,1,2018-11-08
facebook / create-react-app,https://github.com/facebook/create-react-app,Set up a modern web app by running one command.,1,2018-11-08
Tencent / omi,https://github.com/Tencent/omi,Next generation web framework in 4kb JavaScript (Web Components + JSX + Proxy + Store + Path Updating),1,2018-11-08
prettier / prettier,https://github.com/prettier/prettier,Prettier is an opinionated code formatter.,1,2018-11-08
storybooks / storybook,https://github.com/storybooks/storybook,"Interactive UI component dev & test: React, React Native, Vue, Angular, Ember",1,2018-11-08
facebook / react-native,https://github.com/facebook/react-native,A framework for building native apps with React.,1,2018-11-08
airbnb / javascript,https://github.com/airbnb/javascript,JavaScript Style Guide,1,2018-11-08
kitze / react-hanger,https://github.com/kitze/react-hanger,A small collection of useful hooks for React 16.7,1,2018-11-08
mrdoob / three.js,https://github.com/mrdoob/three.js,JavaScript 3D library.,1,2018-11-08
goldfire / howler.js,https://github.com/goldfire/howler.js,Javascript audio library for the modern web.,1,2018-11-08
nodejs / node,https://github.com/nodejs/node,Node.js JavaScript runtime,1,2018-11-08
OptimalBits / redbird,https://github.com/OptimalBits/redbird,A modern reverse proxy for node,1,2018-11-07
GoogleChromeLabs / carlo,https://github.com/GoogleChromeLabs/carlo,Web rendering surface for Node applications,1,2018-11-07
glorious-codes / glorious-demo,https://github.com/glorious-codes/glorious-demo,The easiest way to demonstrate your code in action.,1,2018-11-07
justjavac / free-programming-books-zh_CN,https://github.com/justjavac/free-programming-books-zh_CN,📚,1,2018-11-07
NervJS / taro,https://github.com/NervJS/taro,多端统一开发框架，支持用 React 的开发方式编写一次代码，生成能运行在微信小程序/百度智能小程序/支付宝小程序、H5、React Native 等的应用。,1,2018-11-07
s0md3v / AwesomeXSS,https://github.com/s0md3v/AwesomeXSS,Awesome XSS stuff,1,2018-11-07
leonardomso / 33-js-concepts,https://github.com/leonardomso/33-js-concepts,📜,1,2018-11-07
antonmedv / fx,https://github.com/antonmedv/fx,Command-line JSON processing tool,1,2018-11-07
ctrlplusb / easy-peasy,https://github.com/ctrlplusb/easy-peasy,Easy peasy global state for React,1,2018-11-07
vuejs / vue,https://github.com/vuejs/vue,🖖,1,2018-11-07
